municipio_entidad,departamento_entidad,codigo_municipio_ent,oferentes_prom,ind_prom_oferentes,perc_contr_cerrada_num,perc_contr_cerrada_val,HHI_cant,HHI_val,ID_cant,ID_val,ofertas_prom,ind_prom_ofertas,ganadoras,IC4K_cant,IC4K_val,perc_tiempo_adiciones,perc_valor_adiciones,ind_valor_adiciones,ind_riesgo_corrupcion,latitud,longitud
Cisneros,Antioquia,5190,NA,NA,100,100,27.19198790627362,46.08558462744503,0.634920634920635,46.08558333910494,NA,NA,6.349206349206349,79.36507936507937,88.65273030865076,11.111111111111109,1.7490551776266061,0.8682359172390304,42.00071921795932,6.537761957,-75.08720761
Ciudad Bolívar,Antioquia,5101,NA,NA,50,50,72,72.46008329596684,30,44.92016601806167,NA,NA,20,100,100,0,0,0,37.90546211781517,5.8389947442,-76.01144038
Clemencia,Bolívar,13222,NA,NA,92.85714285714286,96.68273410752948,9.183673469387754,17.375728674183208,2.197802197802198,17.375728561760454,NA,NA,14.28571428571429,42.857142857142854,74.5649984738808,14.285714285714285,0,0,33.117331928045246,10.552236023333334,-75.27663549333333
Cocorná,Antioquia,5197,NA,NA,92.85714285714286,99.15984803141382,13.729128014842301,22.658512480385784,2.380952380952381,22.658511931087112,NA,NA,7.142857142857145,53.896103896103895,74.42905458595064,0,0,0,33.29578176269535,6.042443199666667,-75.16062395
Coello,Tolima,73200,NA,NA,91.66666666666666,93.22843993695956,54.166666666666664,59.42122693475061,0,45.894966258056485,NA,NA,0,88.88888888888889,96.73193195739648,4.166666666666666,2.810946013889511,1.3953615196923053,43.96105364000054,4.33813672025,-74.91387119125
Cogua,Cundinamarca,25200,NA,NA,0,0,50,53.12300746012015,0,53.123006264354736,NA,NA,0,100,100,50,0,0,32.10209158728365,5.066563645636363,-73.97315615090909
Colombia,Huila,41206,NA,NA,100,100,75,87.05253307886596,0,61.15759873817095,NA,NA,0,100,100,33.333333333333336,19.614333649889204,9.736610477122136,55.90091647759151,3.4981968046666667,-74.74190198
Colón,Nariño,52203,NA,NA,88.46153846153847,83.2646381203689,53.84615384615385,56.69744762458855,0,13.394894505721314,NA,NA,0,30.76923076923077,64.39175227535992,0,0,0,36.804569961358645,1.65402356975,-77.05321420499999
Colón,Putumayo,86219,NA,NA,88.88888888888889,95.54348813758841,16.04938271604938,35.77985862669277,5.555555555555555,35.77985790760276,NA,NA,22.22222222222222,66.66666666666666,93.09800524625503,0,0,0,38.52764255090172,1.1992081475,-76.9589621975
Coloso,Sucre,70204,NA,NA,79.16666666666667,86.01630501377947,55.55555555555556,59.349709982285844,3.0303030303030303,18.699419822179273,NA,NA,8.333333333333332,50,76.71507394691254,0,0,0,38.93584173092988,9.511061542307692,-75.36118580384615
Cómbita,Boyacá,15204,32,96.16766467065868,75,75,32.72569444444444,40.165554094077116,2.786796536796537,40.16555196265331,6.5,91.77215189873418,11.458333333333334,82.29166666666666,89.43908892232574,0,0,0,40.4981298634751,5.630419978,-73.30886938666667
Concepción,Antioquia,5206,NA,NA,85,95.1076284559665,29.75,62.41198737340771,2.368421052631579,62.411986292072505,NA,NA,17.5,75,91.91348950708746,5,33.32370017053167,16.541978637072294,46.71974592697247,6.394347095,-75.2576027
Concepción,Santander,68207,NA,NA,100,100,22.222222222222218,33.99215239486342,6.666666666666667,33.9921520186052,NA,NA,16.666666666666664,83.33333333333333,91.44969356813289,0,0,0,41.302794077444105,6.768836528,-72.69459425
Concordia,Antioquia,5209,NA,NA,100,100,13.480392156862745,14.560900235448155,0,14.560897362123024,NA,NA,0,53.92156862745098,57.582714794483515,0,0,0,30.867779619476856,6.053278216,-75.88983260500001
Concordia,Magdalena,47205,NA,NA,78.57142857142857,84.06591294305602,10.204081632653061,30.825769848407873,3.296703296703297,30.82576960960497,NA,NA,14.28571428571429,42.857142857142854,80.69426987080396,0,0,0,31.34554757326454,10.246662174999999,-74.808356965
Condoto,Chocó,27205,NA,NA,100,100,11.111111111111109,16.727679543302603,3.0303030303030303,16.727679449812,NA,NA,16.666666666666664,50,73.53214009672404,0,0,0,33.733445495282496,5.085693662375,-76.57792555125
Confines,Santander,68209,NA,NA,100,100,41.666666666666664,55.41752202245556,10,55.4175203969975,NA,NA,16.666666666666668,100,100,0,0,0,47.61371412325353,6.35732749,-73.24055388
Consaca,Nariño,52207,NA,NA,97.43589743589743,96.11162002987561,51.972386587771204,52.5760114878569,1.0769230769230769,28.86401630935933,NA,NA,8.974358974358976,65.38461538461539,70.87930429827418,0,0,0,40.78462148687593,1.2205288365,-77.4790211075
Contadero,Nariño,52210,NA,NA,71.96969696969697,70.41654964542515,55.99603994490358,58.265730795555115,4.707792207792208,16.531459904239412,NA,NA,13.825757575757574,52.651515151515156,71.03038088510073,0,0.9580193381118429,0.4755634981664582,35.6683819899837,0.9186250203333333,-77.52468199666666
Contratación,Santander,68211,NA,NA,100,100,20,38.239425037501434,0,38.239423765594644,NA,NA,0,80,95.0574031142891,20,4.017571103770752,1.9943336133561906,41.75533935171977,6.297438467,-73.52340949500001
Convención,Norte de Santander,54206,NA,NA,71.42857142857143,67.82669312027456,22.448979591836732,34.09904753250269,9.523809523809524,34.099046825752154,NA,NA,28.57142857142857,85.71428571428571,96.78266931202745,0,0,0,37.8541349813397,8.468918,-73.337638
Copacabana,Antioquia,5212,NA,NA,100,100,5.581095041322314,27.925924380786718,0.013061650992685477,27.92592433890369,NA,NA,0.5681818181818177,22.84090909090909,79.19815171832298,11.136363636363637,8.475673322480725,4.207348113138504,32.72242807022714,6.3386985445,-75.5041645975
Coper,Boyacá,15212,NA,NA,96.66666666666667,98.42127095959876,73.33333333333333,74.47402671953166,11.11111111111111,23.42207970172751,NA,NA,13.333333333333334,80,91.08757985434826,0,0,0,46.99650254554093,5.474983018,-74.04546072
Córdoba,Bolívar,13212,NA,NA,95.45454545454545,99.11324283155358,57.02479338842976,62.34099465894056,5.454545454545454,24.681989169461584,NA,NA,9.090909090909088,54.54545454545454,87.90069107941994,0,0,0,42.90680281491713,9.479199413,-74.90806187466667
Córdoba,Nariño,52215,NA,NA,68.10344827586206,69.48317737346733,76.15933412604043,78.3865353660204,50.61576354679803,56.77307061608372,NA,NA,16.810344827586206,63.79310344827586,77.50960113786019,0,0,0,41.922915821403954,0.8629583567500001,-77.5286008875
Córdoba,Quindío,63212,NA,NA,99.12280701754386,96.33720507996095,42.774699907663894,44.54681996956437,0.35561877667140823,16.820228433547793,NA,NA,4.385964912280701,60.526315789473685,72.2146968207825,2.631578947368421,0.7408299781966864,0.367750088085035,39.05806759017718,4.392485449,-75.68786636
Corinto,Cauca,19212,NA,NA,90.9090909090909,92.6920256377936,54.54545454545455,67.5651208680496,0,35.13024133549202,NA,NA,0,36.36363636363637,83.6547897261805,0,0,0,40.065536818663375,3.176189447857143,-76.24721817142857
Coromoro,Santander,68217,NA,NA,75,85.44030015157233,62.5,65.74715906482825,0,31.494316853548053,NA,NA,0,100,100,0,0,0,42.15340538330915,6.267144403,-73.05950677999999
Corozal,Sucre,70215,62.416666666666664,92.52495009980039,88.75,89.39604885552974,73.75,76.9232790550456,20,53.846554673448736,1,98.73417721518987,5,90,95.4822052315209,0,2.2245875,1.1042915016334136,50.79398581192732,9.2352908329375,-75.287238486875
Corrales,Boyacá,15215,NA,NA,93.75,98.68419761067655,60.9375,69.62476226391048,10.714285714285714,39.249523728464744,NA,NA,18.75,87.5,91.24465090144174,0,0,0,46.49781165295007,5.828102208,-72.84479484
Cota,Cundinamarca,25214,NA,NA,27.272727272727277,32.40524352950978,69.6969696969697,85.52067236394458,0,56.56201707227976,NA,NA,0,36.36363636363637,97.55899179212145,6.060606060606061,4.854326119373424,2.4097011602291123,29.351011114116293,4.812987769,-74.10272646
Cotorra,Córdoba,23300,NA,NA,88.88888888888889,94.680393009325,11.555555555555555,21.455316852148535,1.1111111111111112,21.455316422593746,NA,NA,4.999999999999999,47.22222222222222,78.49476478275284,0,0,0,31.67347749290947,9.047266178428572,-75.78525752142858
Covarachía,Boyacá,15218,NA,NA,50,61.1811390172242,83.33333333333333,90.83440551668293,0,72.50321621993226,NA,NA,0,100,100,0,0,0,38.81959495762792,6.515469706999999,-72.75690427500001
Coveñas,Sucre,70221,NA,NA,94.44444444444444,94.2709376546008,30.555555555555557,33.436773184829484,0,33.43677236165772,NA,NA,0,72.22222222222223,86.46414471339054,0,0,0,37.399461615913005,9.389444070833333,-75.67473699333334
Coyaima,Tolima,73217,NA,NA,97.22222222222223,98.5465763948787,47.47685185185185,53.41474311236745,11.328976034858385,48.23860106746259,NA,NA,13.333333333333334,84.87654320987654,94.01471893020798,9.51388888888889,2.5,1.2410070424667645,46.31334883667798,3.7530830186666666,-75.08991458333333
Cravo Norte,Arauca,81220,NA,NA,92,76.3545703659804,9.44,14.149445560071154,5.666666666666666,14.14944508798435,NA,NA,43.99999999999999,52,60.60186141771122,0,0,0,32.2011403645845,6.303912752,-70.20428555
Cuaspud,Nariño,52224,5,99.40119760479041,78.75,79.65383689360975,55.208333333333336,61.38960024770815,1.1111111111111112,35.64933031020048,2,97.46835443037975,3.75,70.13888888888889,84.98244220219618,4.166666666666666,1.3124115258362565,0.6514847784709387,42.25463841797838,0.862978103,-77.72894683
Cubará,Boyacá,15223,NA,NA,77.77777777777777,87.0126589418836,59.25925925925926,65.04672252078389,8.333333333333332,30.09344471116822,NA,NA,11.11111111111111,66.66666666666666,89.34787726811196,0,0,0,41.58013347680651,6.99783266525,-72.0587985125
Cubarral,Meta,50223,NA,NA,100,100,50,45.14238035014725,33.33333333333333,45.142378090739484,NA,NA,37.5,100,100,12.5,4.166666666666666,2.0683450707779407,53.15552049281138,3.7863413195,-73.847983935
Cucaita,Boyacá,15224,NA,NA,83.33333333333333,92.41272257050109,47.22222222222222,52.56590130119962,33.333333333333336,52.56589948296552,NA,NA,16.666666666666668,88.88888888888889,95.1548838212713,5.5555555555555545,1.1111111111111112,0.5515586855407844,46.9814706808749,5.544451559,-73.45433765
Cucunubá,Cundinamarca,25224,NA,NA,83.33333333333333,85.49082945018077,12.499999999999998,17.70115558033293,0,17.70115478781843,NA,NA,0,49.99999999999999,80.00726118919603,8.333333333333332,4.500076409460667,2.233850606311696,31.281803627468065,5.249767987,-73.76621533
Cúcuta,Norte de Santander,54001,23.848214285714285,97.14392643284859,60.5377731887799,59.987847255367186,56.39630978169755,62.4864400696662,10.6256538302643,39.040463399193705,3.8363095238095237,95.14391199517782,6.353182026795348,70.454289537001,89.02524885134062,5.977475297092867,1.443307876815821,0.7164620958304749,41.80682554436505,7.983529295969231,-72.49179050892307
Cucutilla,Norte de Santander,54223,NA,NA,93.05555555555556,86.20843530701703,19.212962962962962,23.178518131341296,1.1904761904761905,23.178517278235677,NA,NA,19.444444444444443,62.5,80.03450521886815,0,0,0,34.98408161915142,7.539238,-72.77297
Cuítiva,Boyacá,15226,NA,NA,61.111111111111114,65.10818203600297,61.11111111111111,63.13980103487629,10,44.70969925870297,NA,NA,11.111111111111112,100,100,0,0,0,38.780119673110235,5.590313349500001,-72.93899114
Cumaral,Meta,50226,NA,NA,95.83333333333333,94.3420391827989,46.78819444444444,49.715247694825266,0.4166666666666667,24.57286916523418,NA,NA,2.0833333333333335,65.625,76.36632579396449,2.0833333333333335,2.0833333333333335,1.0341725353889706,39.900149893746516,4.250733367,-73.393972012
Cumaribo,Vichada,99773,NA,NA,98.95833333333333,99.10714645180299,46.2508608815427,46.010802856421364,15.454545454545453,19.01620403162768,NA,NA,24.242424242424246,53.125,64.22748536019397,5.729166666666667,1.5314865454490312,0.7602342353381378,41.92077052328528,4.476355685470589,-69.57572781352941
Cumbal,Nariño,52227,NA,NA,95.83333333333334,99.19955787888938,46.28673094582185,57.05311933961903,15.555555555555554,42.737491554609306,NA,NA,23.674242424242426,77.02020202020202,89.4057386584328,4.166666666666666,1.550925921875,0.7698839965564537,45.68368933478608,0.8508789137142857,-77.83800071714286
Cumbitara,Nariño,52233,NA,NA,94.28571428571429,95.93320599480498,69.48979591836735,69.85456125777799,36.507936507936506,49.757601596897636,NA,NA,15.714285714285714,95.23809523809524,97.07389512969618,2.8571428571428568,0,0,49.584242013957265,1.7256364505555557,-77.58381426666666
Cunday,Tolima,73226,NA,NA,100,100,15.107709750566894,32.56982198223527,0.2380952380952381,32.56981474847672,NA,NA,2.3809523809523836,61.904761904761905,92.3551614037999,2.380952380952381,1.1904761904761905,0.5909557345079831,37.15626245148619,3.984796190285714,-74.67504098285714
Curillo,Caquetá,18205,NA,NA,71.42857142857143,71.65799771470624,22.448979591836732,21.124523875042463,9.523809523809524,21.124523309476988,NA,NA,28.57142857142857,85.71428571428571,85.659282198459,0,0,0,36.011716238012696,1.06895547825,-76.0151700075
Curití,Santander,68229,NA,NA,88.88888888888889,98.8548274794687,34.5679012345679,52.006661008559604,18.055555555555554,52.00665850038952,NA,NA,22.222222222222225,77.77777777777777,97.58595013777776,0,0,0,44.54179857316531,6.605106785,-73.06939052
Curumaní,Cesar,20228,NA,NA,86.66666666666667,92.33699608757996,58.51851851851852,64.17262756122838,16.666666666666664,46.25893970744414,NA,NA,11.111111111111112,90,95.7553527663764,6.666666666666667,6.568800608403005,3.260771126235239,46.75001557288832,9.226124206416667,-73.60061864916666
Dabeiba,Antioquia,5234,NA,NA,100,100,58.33333333333333,71.74659326665407,0,43.49318563540292,NA,NA,0,66.66666666666666,92.48392991120042,50,0,0,50.309565898992815,7.012038322222223,-76.17636809222222
Dagua,Valle del Cauca,76233,NA,NA,97.33333333333333,93.09331162125062,71.2,74.70354064416226,1.3793103448275863,36.75884844946897,NA,NA,7.333333333333334,65,79.98543843660863,8,3.9819040261476752,1.9766283755504115,46.015268258759285,3.6404187718214285,-76.68480650785715
Dibula,La Guajira,44090,NA,NA,91.66666666666667,90.45433288049209,65.06076388888889,70.98458570519024,50.138888888888886,70.98458450156973,NA,NA,26.041666666666668,88.54166666666667,98.27306251547651,8.333333333333334,3.5040932197389654,1.7394417452624384,54.06713656157012,11.23801416,-73.33876697
Distracción,La Guajira,44098,NA,NA,100,100,70.83333333333333,72.38011438547773,4.545454545454546,17.140342911526105,NA,NA,8.333333333333334,58.33333333333333,74.90623088041,0,0,0,45.225010967140335,10.88193663888889,-72.90198839444444
Dolores,Tolima,73236,NA,NA,93.75,95.39603097169874,50.86805555555556,56.664528894952554,16.03174603174603,42.219370660291354,NA,NA,21.875,95.83333333333333,99.31974599359306,0,0,0,46.767475858291924,3.6204099623333335,-74.81193478666667
Don Matías,Antioquia,5237,NA,NA,75,75.7103710761066,9.72222222222222,11.781851249551739,1.5151515151515151,11.781850655802902,NA,NA,8.333333333333337,41.666666666666664,58.615587060410945,8.333333333333332,7.372906088350255,3.659931351635501,27.428304899705648,6.5175415634,-75.296180364
Dosquebradas,Risaralda,66170,NA,NA,93.75,93.75,56.130930236678005,64.586617035686,3.7454212454212454,37.0428727775537,NA,NA,7.682291666666666,80.3505291005291,93.0923160387784,4.2038690476190474,2.625710396303269,1.3034100373162225,44.05806620560719,4.833662528176471,-75.66663024882352
Duitama,Boyacá,15238,30,96.40718562874252,54.70383275261324,56.421765514898134,65.66348455215561,70.6163056162498,1.7310454788174154,31.43804394640227,9.5,87.9746835443038,9.259396545333235,54.33316035288013,85.23122508087812,19.148936170212767,7.377428685072891,3.6621763813887123,39.896073756378655,5.8121230165,-73.045285475
Durania,Norte de Santander,54239,NA,NA,96.42857142857143,93.97705129936527,8.928571428571429,8.50919309459345,5.555555555555555,8.50919199140137,NA,NA,42.85714285714286,46.42857142857143,46.4747361719368,3.571428571428571,1.1904761904761905,0.5909557345079831,32.22838670552009,7.720239734,-72.659145406
Ebéjico,Antioquia,5240,NA,NA,100,100,54.437869822485204,59.844155074460474,1.282051282051282,19.68830986600521,NA,NA,3.8461538461538436,38.46153846153847,79.41870680927387,3.8461538461538463,2.6487663280116114,1.3148550667644967,41.865372932769205,6.310625977166667,-75.76141899166666
El Águila,Valle del Cauca,76243,NA,NA,100,100,75,84.22909834234821,50,84.22909675777791,NA,NA,25,100,100,0,0,0,57.657190758395295,4.914341323571429,-76.04409449571428
El Bagre,Antioquia,5250,NA,NA,50,62.32401407537236,47.82986111111111,58.49778534402267,2.083333333333333,37.74667782630484,NA,NA,8.333333333333334,75,92.87723847877837,4.166666666666667,4.9588259509555535,2.461575171001117,34.26173722974581,7.59427715475,-74.72749794333333
El Banco,Magdalena,47245,NA,NA,97.33333333333333,99.25034929855813,13.78924319727891,45.82525416260387,6.23015873015873,45.825253537374124,NA,NA,28.523809523809522,58.57142857142857,87.96049607927083,0,0.6666666666666666,0.33093521132447057,39.861970434039364,9.10576320873913,-74.01415216826086
El Cairo,Valle del Cauca,76246,NA,NA,93.33333333333333,98.06602120189876,11.111111111111112,30.501981183262327,4.761904761904762,30.50198084640094,NA,NA,33.333333333333336,53.333333333333336,86.3431529759646,0,0,0,37.34401556674014,4.771677432500001,-76.19738465
El Calvario,Meta,50245,NA,NA,50,50,100,100,NA,NA,NA,NA,0,NA,NA,0,0,0,37.5,4.3641246635,-73.70283154750001
El Cantón del San Pablo,Chocó,27135,NA,NA,83.33333333333334,94.46658475183239,16.666666666666664,50.77117334282568,0,50.77117320630514,NA,NA,0,66.66666666666666,91.93345983651326,0,0,0,36.712534963439815,5.334413642,-76.71887447166667
El Carmen,Norte de Santander,54245,NA,NA,97.36842105263158,96.17459163765733,6.509695290858725,21.57391410699039,3.982930298719772,21.57391396064317,NA,NA,50,31.57894736842105,76.72099057550004,0,0,0,34.90086275734353,8.649584227333333,-73.42031463666666
El Carmen de Atrato,Chocó,27245,NA,NA,72.72727272727273,66.48291387548397,6.6115702479338845,26.810429568131738,2.1645021645021645,26.810429335734,NA,NA,18.181818181818176,36.36363636363637,76.78172569113484,0,2.5436558727509544,1.2626779406783517,28.175472966667563,5.847510556571429,-76.17646389
El Carmen de Bolívar,Bolívar,13244,NA,NA,100,100,3.123585332729742,20.20006752382759,1.0175763182238668,20.20006748762131,NA,NA,21.276595744680847,19.148936170212767,75.48100071894893,2.127659574468085,2.127659574468085,1.0561762063546931,31.414477923992237,9.705581852882354,-75.18755541058823
El Carmen de Chucurí,Santander,68235,NA,NA,100,100,30.10204081632653,48.781515441091244,1.6483516483516485,48.78151486039051,NA,NA,10.714285714285715,75,92.12659567562588,17.857142857142858,8.928571428571429,4.432168008809874,44.50824287183683,6.6706045666666665,-73.61348697333334
El Carmen de Viboral,Antioquia,5148,NA,NA,98.55072463768116,98.7591071216366,19.06243436252888,28.121511667965844,2.644456992283079,28.121509288681615,NA,NA,11.231884057971016,67.02898550724638,86.68056700131434,5.797101449275362,0.712547342995169,0.3537105082991943,38.08573005901791,6.071094997,-75.336367974
El Castillo,Meta,50251,NA,NA,93.75,97.99409647718356,21.09375,52.34815201443303,15.833333333333332,52.34815163232225,NA,NA,56.25,75,89.32457503652866,0,0,0,45.599446078316234,3.5993070512500003,-73.8570244375
El Cerrito,Valle del Cauca,76248,NA,NA,97.91666666666667,99.39922695646331,7.777777777777777,33.24018999302653,0.7246376811594203,33.240189845268446,NA,NA,6.25,34.58333333333333,88.85614447295175,0,0,0,33.522543352852615,3.6592118857,-76.215430081
El Charco,Nariño,52250,NA,NA,100,100,57.75,58.314361977910664,0.4444444444444445,33.3029779967286,NA,NA,1.2499999999999998,90,93.21760222870036,0,0,0,44.39574010442056,2.41674539825,-78.10936040499999
El Cocuy,Boyacá,15244,NA,NA,54.54545454545454,81.06528855250271,20.661157024793393,52.32423030052159,12.727272727272727,52.32423008947076,NA,NA,36.36363636363637,72.72727272727273,94.90918664052822,27.27272727272727,30.54185099578967,15.161060870298218,45.29992163825431,6.407716232,-72.44472932
El Colegio,Cundinamarca,25245,35,95.80838323353294,78.33333333333333,78.871565611489,46.01111111111111,57.87776151118866,10.025252525252524,47.34720081005759,3,96.20253164556962,12,75,89.06443161143332,7.083333333333333,0.244897997629199,0.12156805589753798,43.11123108185862,4.5602372978,-74.438888612
El Copey,Cesar,20238,NA,NA,80,97.09634037436058,15.25,36.675026994564426,4.444444444444445,36.67502665213226,NA,NA,15.000000000000002,60,96.8633700335061,0,0,0,36.84810744062505,10.2387925775,-73.91865842
El Doncello,Caquetá,18247,NA,NA,100,100,15.96708579881657,35.29444589038873,6.639194139194139,35.29444563588723,NA,NA,20.192307692307693,60.57692307692308,87.12428567232547,0,0,0,38.70856747908688,1.679124,-75.284151
El Dorado,Meta,50270,NA,NA,87.5,94.90080803020675,37.5,45.94520611101814,0,45.94520011463628,NA,NA,0,100,100,0,0,0,42.349637649202265,3.714835985666667,-73.81548909
El Dovio,Valle del Cauca,76250,NA,NA,100,100,70.83333333333333,73.01610921605885,25,59.524160420069805,NA,NA,16.666666666666668,100,100,0,0,0,50.95600992873262,4.509348558285714,-76.30867290428571
El Espino,Boyacá,15248,NA,NA,88.63636363636363,82.43907152050872,27.892561983471076,29.912032744850233,0.6493506493506493,29.912030239069914,NA,NA,6.8181818181818175,65.9090909090909,76.80100932985238,0,0.6331976481230213,0.31432109623762466,34.54592557600273,6.483027406,-72.49700735
El Guamo,Bolívar,13248,NA,NA,66.66666666666666,87.94334286630009,33.33333333333333,74.60529220991663,0,74.60529212104655,NA,NA,0,100,100,33.33333333333333,53.29291179839634,26.454751542147996,52.32996652273585,10.040501886166666,-74.90195461333333
El Litoral del San Juan,Chocó,27250,NA,NA,100,100,12.5,37.67119743222108,0,37.67119733265972,NA,NA,0,50,97.52249964110182,0,0,0,36.153972461211175,4.281474539484848,-77.12970267666667
El Molino,La Guajira,44110,NA,NA,91.66666666666667,80.37816506965859,12.78951127435976,20.238495821497835,8.131737543502249,20.23849519972103,NA,NA,46.71717171717171,58.58585858585859,77.80101262784663,0,0,0,36.028056300596546,10.65350251,-72.92674334
El Paso,Cesar,20250,NA,NA,98.95833333333334,98.74298221588113,47.482638888888886,55.87021405207261,0.8454106280193238,41.160285254314836,NA,NA,6.25,79.16666666666667,93.0056262126213,0,0,0,43.142495101877856,9.676474014833333,-73.67639048166666
El Paujil,Caquetá,18256,NA,NA,100,100,12.499999999999998,22.80097197441332,4.545454545454546,22.8009715974338,NA,NA,25,58.33333333333333,79.0058832251697,8.333333333333332,1.8319555635838152,0.9093879023574742,37.569119988876864,1.455254251,-75.15928117
El Peñol,Nariño,52254,NA,NA,93.33333333333333,97.02219500146725,67.77777777777777,77.5101431365607,38.58585858585859,62.51690460642676,NA,NA,21.666666666666664,86.11111111111111,93.3205074343721,0,0,0,49.82914565405553,1.4744954,-77.43200671
El Peñón,Bolívar,13268,NA,NA,90.9090909090909,98.53497254443172,19.008264462809922,65.04073058515989,10.909090909090908,65.04073049081113,NA,NA,27.27272727272727,63.63636363636363,94.72963632685143,0,0,0,42.73098878604779,8.914029076714286,-73.92302697714285
El Peñón,Cundinamarca,25258,NA,NA,95.83333333333333,93.67081662834758,21.024659863945576,32.304545311359135,6.507936507936508,32.304543952262826,NA,NA,26.19047619047619,86.9047619047619,90.23926575501976,6.25,2.4953358208955225,1.2386917308203713,42.05998391335417,5.264409652,-74.31091919
El Peñón,Santander,68250,NA,NA,83.33333333333333,80.12982680237775,31.790123456790123,58.71123854690239,1.3888888888888888,58.71123810279763,NA,NA,5.555555555555558,77.77777777777777,90.90100018894721,0,0,0,39.05343132277937,6.097511186666667,-73.87938278166666
El Piñon,Magdalena,47258,NA,NA,94.44444444444444,95.84600480613963,55.55555555555556,60.48483609542477,0,20.96967175507386,NA,NA,0,44.44444444444444,77.90713633049954,0,0,0,40.22787557173058,10.351994713846153,-74.68629162384616
El Playón,Santander,68255,NA,NA,100,100,70.01972386587771,73.58632534241258,2.564102564102564,20.75897556794829,NA,NA,5.128205128205129,46.15384615384615,80.52508057501578,0,0,0,44.71047855461972,7.5320405652,-73.21896238400001
El Retén,Magdalena,47268,NA,NA,100,100,86.11111111111111,88.6978254779099,66.66666666666666,77.39565090596962,NA,NA,33.333333333333336,100,100,8.333333333333332,5.008333333333334,2.4861507750750853,57.482129154311764,10.624309474444445,-74.29532958333333
El Retorno,Guaviare,95025,NA,NA,87.5,98.02555009737729,62.5,71.10310853199854,50,71.10310848542265,NA,NA,25,100,100,12.5,6.571413907388838,3.2620683752134347,56.04201281017983,2.2218452695,-72.40927555166667
El Roble,Sucre,70233,NA,NA,84.84848484848484,75.58244946476296,69.6969696969697,71.57401736032612,50,57.36102564991402,NA,NA,16.666666666666668,68.18181818181819,85.46588476472867,0,0,0,45.83033848499166,9.081984989,-75.12450423571428
El Rosal,Cundinamarca,25260,NA,NA,50,50,61.11111111111111,74.96870663618938,6.666666666666667,49.937413190274015,NA,NA,8.333333333333332,83.33333333333333,98.68796641236001,16.666666666666664,7.055555555555555,3.50239765318398,36.68015946929273,4.846756317500001,-74.2585791475
El Rosario,Nariño,52256,NA,NA,90.9090909090909,95.85578724942602,49.87756351392715,60.04083362352719,14.242424242424242,40.06124927080925,NA,NA,19.6969696969697,72.72727272727273,89.52189503996928,0,0,0,44.003755121156225,1.779461392,-77.35156754857142
El Santuario,Antioquia,5697,32,96.16766467065868,62.5,63.86690349447689,41.84992283950617,56.986438459407246,4.583333333333333,35.47965714120489,8,89.87341772151899,9.49074074074074,48.95833333333333,83.96923541277442,0,0,0,37.90702455611257,6.137046858,-75.26584979
El Tablón de Gómez,Nariño,52258,NA,NA,92.5925925925926,98.12888100673284,20.16460905349794,27.503766049095724,1.8518518518518519,27.503764567465627,NA,NA,7.407407407407407,70.37037037037037,87.74054436940858,0,0,0,36.887274790996116,1.434771693,-77.05169458833333
El Tambo,Cauca,19256,NA,NA,95.45454545454545,99.84542538535891,15.656565656565656,60.22025833724947,3.3333333333333335,60.220258142936046,NA,NA,8.333333333333332,59.848484848484844,97.4117796884739,0,0,0,40.00942963975862,2.4508167495714286,-76.87231223857142
El Tambo,Nariño,52260,NA,NA,95.3125,99.87115250332586,81.25,98.59937715614204,73.33333333333333,98.13250287464979,NA,NA,37.5,91.66666666666667,99.93519799064418,0,0,0,58.97585710476828,1.407643422,-77.39020466
El Tarra,Norte de Santander,54250,NA,NA,28.57142857142857,9.462349044929935,14.285714285714285,33.68628743590336,0,33.686287292959214,NA,NA,0,57.14285714285714,91.89460880710699,0,0,0,21.367567753449116,8.593458767,-72.94451036125
El Zulia,Norte de Santander,54261,NA,NA,100,100,18.904761904761905,33.235873839242686,12.222222222222221,33.235873487207364,NA,NA,45.714285714285715,75.23809523809524,90.263260983348,0,0,0,43.23440908199598,8.098054379111112,-72.58296873444445
Elías,Huila,41244,NA,NA,100,100,47.333333333333336,52.28842798155077,38.148148148148145,52.28842671785335,NA,NA,29.999999999999996,86.66666666666667,96.53461519540666,0,0,0,50.088290120464144,2.0049465196666665,-75.95261364333334
Encino,Santander,68264,NA,NA,100,100,17.3241288625904,27.187395324975576,5.897435897435898,27.18739431511402,NA,NA,19.87179487179487,68.58974358974359,83.99338053484246,8.333333333333332,0,0,39.19974658315601,6.137402497,-73.09873802
Enciso,Santander,68266,NA,NA,100,100,100,100,NA,NA,NA,NA,0,NA,NA,0,0,0,50,6.6565985455,-72.703206525
Entrerrios,Antioquia,5264,NA,NA,95.83333333333333,96.51103567634766,19.444444444444443,30.644516775363787,12.121212121212121,30.644516243810592,NA,NA,25,58.33333333333333,79.21693981267006,33.33333333333333,7.253076252172636,3.6004474833978755,41.935606596873505,6.566481448,-75.5178008
Envigado,Antioquia,5266,13.25,98.41317365269461,50.95238095238095,48.40963687008227,69.74079936683815,79.46356181526484,0.1949317738791423,52.081643871586635,2.888888888888889,96.34317862165963,0.7518796992481203,85.26315789473684,94.65753784704512,15.657894736842103,7.285457297827076,3.6165215256777143,44.4488748153062,6.154151793043479,-75.54186751826087
