nombre_entidad,municipio_entidad,codigo_municipio_ent,codigo_departamento_ent,orden_entidad,departamento_entidad,latitud,longitud,oferentes_prom,ind_prom_oferentes,perc_contr_cerrada_num,perc_contr_cerrada_val,HHI_cant,HHI_val,ID_cant,ID_val,ofertas_prom,ind_prom_ofertas,ganadoras,IC4K_cant,IC4K_val,perc_tiempo_adiciones,perc_valor_adiciones,ind_valor_adiciones,ind_riesgo_corrupcion
CUNDINAMARCA  ALC. UBATÉ,Villa de San Diego de Ubate,25843,25,TDM6,Cundinamarca,5.3106999145,-73.81307430625,NA,NA,71.42857142857143,56.558786179648315,6.575963718820861,8.381121668408325,1.9047619047619049,8.381120958565504,NA,NA,19.047619047619047,38.095238095238095,46.48667357231368,4.761904761904762,2.380952380952381,1.1819114690159662,23.345773111568615
CUNDINAMARCA  ESE HOSP. SAN ANTONIO DE CHÍA,Chía,25175,25,TDM2,Cundinamarca,4.87071188476923,-74.05836754461538,NA,NA,100,100,7.142857142857142,17.65595822868157,0,17.655957920984523,NA,NA,0,28.57142857142857,62.177438884048875,0,0,0,28.686152984274194
QUINDÍO  ALC. CALARCÁ,Calarcá,63130,63,TDM4,Quindío,4.4512513912500005,-75.70156327583334,NA,NA,100,100,6.21301775147929,44.55617631055386,2.4615384615384617,44.5561762180806,NA,NA,26.923076923076927,34.61538461538461,74.5132312372616,0,0,0,35.38931139084498
ANTIOQUIA  ALC. BETANIA,Betania,5091,5,TDM6,Antioquia,5.7491237745,-75.980983695,NA,NA,86.95652173913044,85.39631043235862,5.103969754253308,9.169693345539638,0.7905138339920948,9.169693013916946,NA,NA,8.695652173913048,26.08695652173913,46.5656891456061,0,0.2819685945324021,0.13997000462766665,24.47156777688113
CALDAS  DIRECCIÓN TERRITORIAL DE SALUD DE CALDAS,Manizales,17001,17,TDD,Caldas,5.072044001681818,-75.55864115181818,NA,NA,100,100,6.172839506172839,35.198700391901845,0.6535947712418301,35.198700372854994,NA,NA,5.555555555555558,27.77777777777778,88.34426539937041,0,0,0,33.06388485472912
CALDAS  HOSP. SAN FÉLIX DE LA DORADA,La Dorada,17380,17,TDM1,Caldas,5.5007760545454545,-74.70572756272728,NA,NA,100,100,14.792899408284022,36.38070497660402,7.6923076923076925,36.38070470051572,NA,NA,30.76923076923077,61.53846153846154,89.35039006800193,15.384615384615385,7.6923076923076925,3.8184832075900452,42.49267279430937
BOLÍVAR  ALC. SAN ESTANISLAO,San Estanislao,13647,13,TDM5,Bolívar,10.35661562,-75.173097215,NA,NA,93.33333333333333,94.35236312422566,8.444444444444446,25.518335897066976,1.9047619047619049,25.518335721798064,NA,NA,13.33333333333333,40,72.89134299628314,0,0,0,31.79799227576807
ANTIOQUIA  ALC. CONCORDIA,Concordia,5209,5,TDM6,Antioquia,6.053278216,-75.88983260500001,NA,NA,100,100,1.9607843137254901,2.301441647445566,0,2.3014411807136037,NA,NA,0,7.8431372549019605,15.165429588967031,0,0,0,20.66098116409455
TOLIMA  ALC. SUAREZ,Suárez,73770,73,TDM6,Tolima,4.0850480107500005,-74.82205717,NA,NA,64.70588235294117,39.39780850510613,8.650519031141867,29.21105418450946,2.941176470588235,29.211054059949532,NA,NA,23.529411764705888,47.05882352941176,82.25897271729858,0,0,0,27.068513505063915
HUILA  ALC. PAICOL,Paicol,41518,41,TDM6,Huila,2.4485615496666666,-75.74038329666666,NA,NA,100,100,19.44444444444444,24.978803544915465,12.121212121212121,24.978802812325114,NA,NA,41.666666666666664,75,84.20495591386954,0,0,0,41.583280244646204
ANTIOQUIA  ALC. COPACABANA,Copacabana,5212,5,TDM3,Antioquia,6.3386985445,-75.5041645975,NA,NA,100,100,1.1621900826446285,18.105461549140724,0.026123301985370953,18.105461529275704,NA,NA,1.1363636363636354,5.6818181818181825,63.75271154793286,2.272727272727273,13.523883963361797,6.713294096014133,28.397688511998965
VALLE DEL CAUCA  ALC. RIOFRÍO,Riofrío,76616,76,TDM6,Valle del Cauca,4.111136190538462,-76.34460440692308,NA,NA,85.71428571428571,96.28224305807652,14.285714285714285,25.670404547768456,0,25.67040423289611,NA,NA,0,57.14285714285714,84.7232769387667,0,0,0,33.0744346988608
CUNDINAMARCA  ALC. PANDI,Pandi,25524,25,TDM6,Cundinamarca,4.190392561,-74.48664128,NA,NA,100,100,12.396694214876035,29.768061553677256,3.6363636363636362,29.76806119095065,NA,NA,18.181818181818176,54.54545454545454,88.66191622757886,0,6.92116497242909,3.4356857891435166,37.958832647394644
CUNDINAMARCA  ESE CENTRO DE SALUD SAN FRANCISCO DE SALES,San Francisco,25658,25,TDD,Cundinamarca,4.97291694,-74.28967198,NA,NA,100,100,12.5,15.986428416453693,0,15.986427543776546,NA,NA,0,50,69.90863850380988,12.5,4.107981220657277,2.039213450062759,33.36747832645305
SANTANDER  ALC. FLORIÁN,Florián,68271,68,TDM6,Santander,5.800879658,-73.92688180666667,NA,NA,100,100,14.285714285714285,35.059531508586616,0,35.059531167342676,NA,NA,0,57.14285714285714,83.92012784522036,0,0,0,35.49165734385258
TOLIMA  I.E. MARCO FIDEL SUAREZ COELLO,Coello,73200,73,TDD,Tolima,4.33813672025,-74.91387119125,NA,NA,100,100,50,59.99836562607909,0,59.9983634146968,NA,NA,0,100,100,0,0,0,46.36348778418901
SANTANDER  ALC. SAN VICENTE CHUCURÍ,San Vicente de Chucurí,68689,68,TDM6,Santander,6.93459164925,-73.5760329675,NA,NA,88.33333333333333,76.32763610192235,3.555555555555556,9.085034892299582,1.92090395480226,9.08503469312349,NA,NA,38.33333333333333,25,48.93904192138963,30,13.79166638888889,6.846222046385314,31.10297522981002
CAQUETÁ  ALC. SOLANO,Solano,18756,18,TDM6,Caquetá,0.4366501669,-74.636520257,NA,NA,100,100,5.349794238683127,38.65011859117154,1.7094017094017095,38.65011855688509,NA,NA,18.518518518518523,33.33333333333333,77.98428728934235,0,0,0,34.14049578913187
ATLÁNTICO  IED LA ESMERALDA  BARRANQUILLA,Barranquilla,8001,8,TDC,Atlántico,10.97592682,-74.79525905,NA,NA,100,100,100,100,100,100,NA,NA,50,100,100,0,0,0,68.18181818181819
META  ALC. ACACIAS,Acacias,50006,50,TDM6,Meta,3.9882049999999998,-73.765802,NA,NA,98.7012987012987,99.27867972444106,1.5010963062911113,19.760553518305006,0.2050580997949419,19.76055350128197,NA,NA,7.792207792207795,10.38961038961039,76.68105600126592,3.896103896103896,0,0,28.92778767539262
SANTANDER  COLEGIO JUAN CRISTOBAL MARTINEZ,Girón,68307,68,TDM4,Santander,7.08331358625,-73.18913868875,NA,NA,100,100,33.33333333333333,40.732129723397136,0,40.732127710518114,NA,NA,0,100,100,0,0,0,43.09686027788459
VALLE DEL CAUCA  ALC. JAMUNDÍ,Jamundí,76364,76,TDM3,Valle del Cauca,3.207510008192308,-76.58441089576924,NA,NA,84.375,98.78605094540063,3.3203125,35.85256187013099,0.20161290322580644,35.85256184891135,NA,NA,3.125,15.625,92.76780176511006,0,0,0,30.368485453078865
SUCRE  ALC. SAN BENITO ABAD,San Benito Abad,70678,70,TDM6,Sucre,8.871965604923076,-75.00787030000001,NA,NA,86.66666666666667,75.08602141975427,8.444444444444446,16.745409767306544,1.9047619047619049,16.745409707657085,NA,NA,13.33333333333333,40,74.03817548898816,0,0,0,28.747164820477757
TOLIMA  I.E. ZARAGOZA TAMARINDO  COYAIMA,Coyaima,73217,73,TDD,Tolima,3.7530830186666666,-75.08991458333333,NA,NA,100,100,50,52.4472471238582,0,52.447243173733305,NA,NA,0,100,100,50,25,12.410070424667646,53.62339250441144
CUNDINAMARCA  I.E. DEPTAL. VENECIA,Venecia,25506,25,TDD,Cundinamarca,4.067143691,-74.49296669333333,NA,NA,100,100,25,25.83847575359693,0,25.838473920568628,NA,NA,0,100,100,0,0,0,40.98531597759972
HUILA  I.E. JAIRO MORERA LIZCANO  NEIVA,Neiva,41001,41,TDD,Huila,2.934249,-75.280831,NA,NA,100,100,50,75.50646203620572,0,75.50646086963285,NA,NA,0,100,100,0,0,0,47.77331473056416
CUNDINAMARCA  ALC. LA CALERA,La Calera,25377,25,TDM6,Cundinamarca,4.723238873909091,-73.95432396272727,NA,NA,100,100,12.396694214876035,32.065323743837126,3.6363636363636362,32.06532363017811,NA,NA,18.181818181818176,54.54545454545454,94.17773922638075,0,0,0,37.72758123170275
CALDAS  ESE HOSP. SAN JOSE DE NEIRA,Neira,17486,17,TDD,Caldas,5.1820855325,-75.59884864375,NA,NA,100,100,50,52,0,51.999990399998076,NA,NA,0,100,100,0,0,0,45.63636363636363
NORTE DE SANTANDER  ALC. SILOS,Santiago,54680,54,TDM2,Norte de Santander,7.86516264,-72.71661777,NA,NA,100,100,15.625,34.459864946452676,3.571428571428571,34.459864160250945,NA,NA,12.5,62.5,84.21361995129733,37.5,14.028468916774845,6.963771488297475,42.85110489765917
NORTE DE SANTANDER  ALC. CUCUTILLA,Cucutilla,54223,54,TDM6,Norte de Santander,7.539238,-72.77297,NA,NA,86.11111111111111,72.41687061403407,5.092592592592593,13.023686476032983,2.380952380952381,13.023686050191841,NA,NA,38.888888888888886,25,60.069010437736296,0,0,0,27.543919318304393
CUNDINAMARCA  ALC. JERUSALÉN,Jerusalén,25368,25,TDM6,Cundinamarca,4.562308267,-74.69541923,NA,NA,77.77777777777779,46.85522551099624,35.80246913580247,86.23884242608916,27.77777777777778,86.23884237699163,NA,NA,44.44444444444444,88.88888888888889,99.46482481345318,0,0,0,46.11365916138454
RISARALDA  I.E. SANTA ISABEL  DOSQUEBRADAS,Dosquebradas,66170,66,TDD,Risaralda,4.833662528176471,-75.66663024882352,NA,NA,100,100,22.222222222222218,31.937071537704796,6.666666666666667,31.937069636206267,NA,NA,16.666666666666664,83.33333333333333,94.41252818460471,0,0,0,41.38531714647258
ANTIOQUIA  ESE HOSP. SAN JOSÉ  SALGAR,Salgar,5642,5,TDD,Antioquia,5.969134445,-75.953214476,NA,NA,100,100,1.8159433671899043,1.938324179048545,0.06265664160401002,1.938323760188464,NA,NA,1.7543859649122862,8.771929824561402,12.387043352554478,0,0,0,20.611843939079147
CAUCA  ALC. PIENDAMÓ,Piendamó,19548,19,TDM2,Cauca,2.65922048,-76.53107882500001,NA,NA,93.33333333333333,93.9571974548166,4.666666666666668,11.758507931681372,1.3793103448275863,11.758507767258026,NA,NA,19.999999999999996,26.666666666666668,61.032128298351026,0,1.6666222222222224,0.827315965963755,28.66252262586629
ANTIOQUIA  ESE HOSP. SAN FRANCISCO DE ASÍS  SAN FRANCISCO,San Francisco,5652,5,TDD,Antioquia,5.921046087,-75.010787935,NA,NA,100,100,14.285714285714285,14.66558510137771,0,14.665583010442004,NA,NA,0,57.14285714285714,60.522481933013495,0,0,0,31.510603496632967
ANTIOQUIA  ESE HOSP. LA MISERICORDIA DE YALÍ,Yalí,5885,5,TDD,Antioquia,6.681002248,-74.845077535,NA,NA,100,100,12.5,16.518545982280944,0,16.518543413647613,NA,NA,0,50,70.93261178190751,0,0,0,31.813741614926222
VALLE DEL CAUCA  ESE RED DE SALUD DEL NORTE  CALI,Cali,76001,76,TDD,Valle del Cauca,3.406996142924528,-76.56139954018867,NA,NA,100,100,6.8429752066115705,35.61903932250467,5.117845117845118,35.61903930852854,NA,NA,56.363636363636374,43.63636363636363,85.19416263330585,0,0,0,39.343092934569746
META  ALC. GUAMAL,Guamal,50318,50,TDM6,Meta,3.8483708845,-73.76014229,NA,NA,88.88888888888889,94.43257383392285,13.580246913580247,42.72602774752557,2.7777777777777777,42.726027560264214,NA,NA,11.111111111111116,55.55555555555556,87.20682105788893,11.11111111111111,2.7777777777777777,1.3788967138519606,37.41334440809016
BOYACÁ  ALC. VILLA DE LEYVA,Villa de Leyva,15407,15,TDM6,Boyacá,5.649166605,-73.51726644,NA,NA,92.85714285714286,86.30138214291877,7.908163265306123,11.003723365030647,4.497354497354497,11.00372286641061,NA,NA,28.57142857142857,42.857142857142854,57.97089293025818,0,9.598214285714286,4.764580609470615,31.484547761978856
CUNDINAMARCA  ALC. SOACHA,Soacha,25754,25,TDM2,Cundinamarca,4.552672159666667,-74.23838419,NA,NA,98.11320754716981,99.65426855399122,1.957992168031328,27.99731917300483,0.07256894049346879,27.99731915744633,NA,NA,1.8867924528301883,9.433962264150942,84.34318054086668,35.84905660377358,13.831599710972768,6.866045059959388,34.5459993650222
CASANARE  ALC. NUNCHIA,Nunchía,85225,85,TDM6,Casanare,5.578579099000001,-72.20298886500001,NA,NA,64.28571428571429,80.26972011411296,10.204081632653061,27.30530031056352,3.296703296703297,27.305300057832614,NA,NA,14.28571428571429,42.857142857142854,82.55308194073288,0,0,0,29.55067806575792
ANTIOQUIA  ALC. SAN PEDRO DE URABÁ,San Pedro de Uraba,5665,5,TDM6,Antioquia,8.43100189,-76.312903264,NA,NA,81.25,94.69717150260696,6.25,30.075228837172105,0,30.075228648167307,NA,NA,0,25,78.15497388095113,12.5,5.145148401826484,2.554066160481314,30.511508071185272
VALLE DEL CAUCA  I.E. ANTONIO HOLGUIN GARCES,Cartago,76147,76,TDD,Valle del Cauca,4.725985404833334,-75.940791365,NA,NA,100,100,20,25.630899438301864,0,25.630897850001332,NA,NA,0,80,96.79645077499941,0,0,0,38.40248638302739
BOYACÁ  UNIVERSIDAD PEDAGÓGICA Y TECNOLÓGICA DE COLOMBIA  TUNJA,Tunja,15001,15,TDD,Boyacá,5.539953238,-73.35548873,NA,NA,100,100,5.859375,19.291536023903724,2.82258064516129,19.29153601429214,NA,NA,31.25,34.375,78.90956070339321,12.5,3.4854858152025736,1.7302049772337624,35.47488574226314
TOLIMA  I.E. SAN ISIDRO  IBAGUE,Ibagué,73001,73,TDC,Tolima,4.431118867714286,-75.21511934171428,NA,NA,100,100,50,87.61975244281547,0,87.61975178303526,NA,NA,0,100,100,0,0,0,48.87452294934686
TOLIMA  I.E.T. BOYACÁ  IBAGUE,Ibagué,73001,73,TDD,Tolima,4.431118867714286,-75.21511934171428,NA,NA,100,100,50,79.94666661948796,0,79.94666464925413,NA,NA,0,100,100,0,0,0,48.17696969268072
TOLIMA  I. TÉCNICA EDUCATIVA CIUDAD LUZ  IBAGUÉ,Ibagué,73001,73,TDD,Tolima,4.431118867714286,-75.21511934171428,NA,NA,100,100,36,34.85257427997983,20,34.85257148982057,NA,NA,40,100,100,0,0,0,48.25932493454362
TOLIMA  I.E. LAURELES  IBAGUÉ,Ibagué,73001,73,TDD,Tolima,4.431118867714286,-75.21511934171428,NA,NA,100,100,100,100,NA,NA,NA,NA,0,NA,NA,100,23.185717597959655,11.509455529485411,66.83689664093063
CASANARE  ALC. OROCUE,Orocué,85230,85,TDM6,Casanare,4.9116344025,-71.615442785,NA,NA,80,77.51970981028019,7.555555555555556,20.899070647274083,0.9523809523809524,20.899070587696833,NA,NA,6.666666666666665,33.33333333333333,88.39300034527436,33.33333333333333,8.703703703703704,4.320543036736144,32.8797543076853
LA GUAJIRA  ESE HOSP. NUESTRA SEÑORA DEL PERPETUO SOCORRO  URIBIA,Uribia,44847,44,TDD,La Guajira,12.108595227,-71.6612684565,NA,NA,100,100,7.5,7.682949433491522,2.631578947368421,7.682947454137909,NA,NA,25,40,38.42195540308747,0,0,0,29.203316707631583
ANTIOQUIA  ALC. CAICEDO,Caicedo,5125,5,TDC,Antioquia,6.405567003,-75.98281889,NA,NA,98.21428571428571,99.07324240321098,2.2959183673469385,29.747412455641747,0.5194805194805194,29.74741232990985,NA,NA,8.92857142857143,16.07142857142857,62.75209441981967,1.7857142857142856,1.4389921964285715,0.7143197799290301,29.23104183107795
ANTIOQUIA  INDER ENVIGADO  INST. DE DEPORTES RECREACIÓN Y APROVECHAMIENTO DEL TIEMPO LIBRE,Envigado,5266,5,TDM2,Antioquia,6.154151793043479,-75.54186751826087,NA,NA,80,94.07799438359518,20,81.70870911705906,0,81.70870904918824,NA,NA,0,80,99.10498448459958,20,9.124169016140659,4.529263202275043,44.41319274578814
CUNDINAMARCA  EMPRESA DE SERVICIOS PUBLICOS  PUERTO SALGAR,Puerto Salgar,25572,25,TDD,Cundinamarca,5.60062559675,-74.6117150375,NA,NA,100,100,16.666666666666664,26.96288117669294,0,26.96288013561373,NA,NA,0,66.66666666666666,85.17572467899743,0,0,0,35.95199447172943
NORTE DE SANTANDER  ALC. BUCARASICA,Bucarasica,54109,54,TDD,Norte de Santander,8.084113688666667,-72.88900189333333,NA,NA,98.48484848484848,98.94076071621554,1.7447199265381081,9.389119699399918,0.2331002331002331,9.389119506807154,NA,NA,7.57575757575758,12.121212121212121,43.78102602939567,9.090909090909092,7.930241694437863,3.9365943165043826,26.657117262574452
UNIDAD ADMINISTRATIVA ESPECIAL AGENCIA NACIONAL DE DEFENSA JURÍDICA DEL ESTADO - GRUPO DE GESTIÓN CONTRACTUAL,Bogotá D.C.,11001,11,Nacional,Bogotá D.C.,4.3168398514615385,-74.20605366615385,25,97.0059880239521,0,0,100,100,NA,NA,3,96.20253164556962,0,NA,NA,NA,0,0,43.68983551883575
ANTIOQUIA  ESE HOSP. LA MARÍA  MEDELLÍN,Medellín,5001,5,TDD,Antioquia,6.2316158553448275,-75.56855862724139,NA,NA,100,100,11.111111111111109,30.45879108406341,3.0303030303030303,30.45879097807506,NA,NA,16.666666666666664,50,92.83066640498944,0,0,0,36.73613984519397
CESAR  ALC. PAILITAS,Pailitas,20517,20,TDM5,Cesar,8.929339526333333,-73.67395886,NA,NA,80,86.0249220550861,6.666666666666668,11.973904834734833,0,11.973904605225217,NA,NA,0,26.666666666666668,61.46187139053032,13.333333333333334,4.08952380952381,2.0300511391818237,26.567903626883957
CUNDINAMARCA  ALC. FACATATIVÁ,Facatativá,25269,25,TDM3,Cundinamarca,4.8275898938235295,-74.34223457529411,NA,NA,86.66666666666667,97.23612216505217,9.333333333333334,61.40255391890138,2.857142857142857,61.40255383981368,NA,NA,13.33333333333333,40,96.71233075104246,6.666666666666667,0,0,37.65528633564899
ANTIOQUIA  ALC. VALDIVIA,Valdivia,5854,5,TDM6,Antioquia,7.292859158,-75.3662026,NA,NA,84.61538461538461,93.98257450309274,8.875739644970416,17.143000755078408,5.230769230769231,17.14300068061705,NA,NA,38.46153846153846,46.15384615384615,73.73858699150406,7.6923076923076925,3.4615384615384617,1.7183174434155204,34.64305490485871
QUINDÍO  ALC. CÓRDOBA,Córdoba,63212,63,TDM6,Quindío,4.392485449,-75.68786636,NA,NA,97.36842105263158,89.01161523988284,3.3240997229916887,6.550850686388579,0.7112375533428165,6.550850143167984,NA,NA,13.157894736842103,21.052631578947366,44.42939364156502,7.894736842105263,2.222489934590059,1.103250264255105,26.075147386685675
HUILA  I.E. MARIA AUXILIADORA  ELIAS,Elías,41244,41,TDD,Huila,2.0049465196666665,-75.95261364333334,NA,NA,100,100,28,33.29997605279066,10,33.29997305946689,NA,NA,19.999999999999996,100,100,0,0,0,44.66363418661733
BARRANQUILLA - Contratación Procesos,Baranoa,8078,8,Territorial,Atlántico,10.794258585,-74.931008565,24.4,97.07784431137725,0,0,20,20.532864742839614,0,20.5328645490389,4.2,94.68354430379748,0,80,86.5025680190763,NA,0,0,33.23306844809089
AGENCIA LOGISTICA DE LAS FUERZAS MILITARES - SECRETARÍA GENERAL,Bogotá D.C.,11001,11,Nacional,Bogotá D.C.,4.3168398514615385,-74.20605366615385,30.666666666666668,96.32734530938124,0,0,16.666666666666664,45.085782367971994,0,45.085781713807016,23,70.88607594936708,0,66.66666666666666,93.7570186148237,NA,0,0,32.44912963123978
SANTANDER  I.E. CLUB UNIÓN  BUCARAMANGA,Bucaramanga,68001,68,TDC,Santander,7.172108315333333,-73.12675052833333,NA,NA,100,100,28.92561983471075,27.89195787394448,21.818181818181817,27.8919563797259,NA,NA,54.54545454545454,90.90909090909092,94.81951490393443,0,0,0,47.17361998957427
SANTANDER  INST. GABRIEL GARCÍA MÁRQUEZ  FLORIDABLANCA,Floridablanca,68276,68,TDC,Santander,7.06555413225,-73.08299921416666,NA,NA,100,100,100,100,NA,NA,NA,NA,0,NA,NA,0,0,0,50
GUAVIARE  ALC. SAN JOSÉ DEL GUAVIARE,San José del Guaviare,95001,95,TDM2,Guaviare,2.565545,-72.639938,NA,NA,96.55172413793103,98.91536929360485,3.6860879904875143,21.615430643900677,0.24630541871921183,21.615430609199322,NA,NA,3.4482758620689613,17.24137931034483,77.0390267534049,20.689655172413794,8.602528386987116,4.270319324508507,32.02782748130649
BOYACÁ  EMPRESA SOCIAL DEL ESTADO SANTIAGO DE TUNJA,Tunja,15001,15,TDD,Boyacá,5.539953238,-73.35548873,NA,NA,100,100,7.429322813938197,33.76270283623054,4.993252361673414,33.76270282514673,NA,NA,48.71794871794872,43.58974358974359,78.51730910887831,17.94871794871795,5.441114554483461,2.7009845923929547,40.28191786581883
HUILA  ALC. HOBO,Hobo,41349,41,TDM6,Huila,2.582867976,-75.45115097,NA,NA,100,100,15.625,24.77462740450229,3.571428571428571,24.77462678732153,NA,NA,12.5,62.5,85.68738458428355,0,10.9375,5.429405810792095,38.27503148827332
SUCRE  ALC. SAN ONOFRE,San Onofre,70713,70,TDM5,Sucre,9.817277239129032,-75.52010146870968,NA,NA,86.66666666666667,65.35287503305165,7.555555555555556,18.127481920476598,0.9523809523809524,18.127481871331934,NA,NA,6.666666666666665,33.33333333333333,72.40842869615942,0,0,0,26.46030807493553
SUCRE  ALC. CAIMITO,Caimito,70124,70,TDM6,Sucre,8.7917869629,-75.12526171500001,NA,NA,80,91.42784811011538,14,38.17918984114451,4.444444444444445,38.17918966687084,NA,NA,19.999999999999996,60.00000000000001,83.51333247954827,50,20.995224981265128,10.422088823969668,42.99837533458977
SUCRE  ALC. OVEJAS,Ovejas,70508,70,TDM6,Sucre,9.558787353857143,-75.20999107857143,NA,NA,95.23809523809523,96.46799664552086,5.6689342403628125,34.50022276162359,0.9523809523809524,34.50022263657201,NA,NA,9.523809523809524,28.57142857142857,74.69370552823551,0,0,0,31.419688496496093
BOLÍVAR  ALC. TALAIGUA NUEVO,Talaigua Nuevo,13780,13,TDM6,Bolívar,9.3133642502,-74.596210562,NA,NA,100,100,6.5,88.1060368118211,1.5789473684210527,88.1060368100489,NA,NA,9.999999999999998,30,98.03438679544126,15,5.556406575214491,2.758215876259928,41.593999402468896
ANTIOQUIA  ALC. ABEJORRAL,Abejorral,5002,5,TDM6,Antioquia,5.76628884775,-75.4656890275,NA,NA,77.77777777777779,92.25515307820878,11.11111111111111,65.43924769765287,0,65.43924759371878,NA,NA,0,44.44444444444444,92.03789492923808,22.22222222222222,2.5916079365079363,1.2864814802076436,37.19690369794281
ANTIOQUIA  ALC. JERICÓ,Jericó,5368,5,TDM6,Antioquia,5.792400484,-75.77919067333333,NA,NA,90.625,92.18332972492342,5.078125,21.431267231200053,2.0161290322580645,21.431267020300922,NA,NA,31.25,25,66.70645343808945,6.25,0,0,30.958209493315547
ANTIOQUIA  ALC. SALGAR,Salgar,5642,5,TDM6,Antioquia,5.969134445,-75.953214476,NA,NA,73.91304347826086,77.94407597189752,6.238185255198488,7.479300861498098,1.9762845849802373,7.4793004432832895,NA,NA,21.739130434782606,34.78260869565217,42.039039795098354,17.391304347826086,7.722567287784679,3.8335041560256995,26.82354953354589
ANTIOQUIA  ESE HOSP. FRANCISCO VALDERRAMA DE TURBO,Turbo,5837,5,TDM2,Antioquia,8.090149372305556,-76.65369989638889,NA,NA,100,100,0.9695290858725759,12.4532290128073,0.09315323707498836,12.453228987085755,NA,NA,5.263157894736848,7.017543859649122,58.4199368850775,4.385964912280701,1.5801164609549607,0.7843742623851067,26.451545964621737
ANTIOQUIA  ESE HOSP. FRANCISCO LUIS JIMÉNEZ MARTÍNEZ  CAREPA,Carepa,5147,5,TDD,Antioquia,7.802136557,-76.67553185538462,NA,NA,100,100,18.75,25.839758199200944,7.142857142857142,25.83975777348198,NA,NA,25,75,87.37083811710677,0,0,0,39.91849576901499
CUNDINAMARCA  I.E. LAS VILLAS  SOACHA,Soacha,25754,25,TDD,Cundinamarca,4.552672159666667,-74.23838419,NA,NA,100,100,100,100,NA,NA,NA,NA,0,NA,NA,0,0,0,50
NORTE DE SANTANDER  CENTRO TECNOLÓGICO DE CÚCUTA,Cúcuta,54001,54,TDM2,Norte de Santander,7.896264,-72.507036,NA,NA,66.66666666666666,56.08399191607667,33.33333333333333,38.52983338214298,0,38.5298297475603,NA,NA,0,100,100,0,0,0,35.87398411801997
VALLE DEL CAUCA  ESE RED DE SALUD DEL SUR ORIENTE  CALI,Cali,76001,76,TDD,Valle del Cauca,3.406996142924528,-76.56139954018867,NA,NA,100,100,5.898491083676268,67.36881131833779,2.2792022792022792,67.36881129678939,NA,NA,29.629629629629626,29.629629629629626,89.40349457915285,0,0,0,38.56447804723895
VALLE DEL CAUCA  ESE HOSP. SAN RAFAEL  EL CERRITO,El Cerrito,76248,76,TDD,Valle del Cauca,3.6592118857,-76.215430081,NA,NA,100,100,10,41.12998739141708,0,41.12998715562012,NA,NA,0,40,92.63573160622072,0,0,0,34.88779263614889
CASANARE  FONDO DE GESTIÓN DEL RIESGO DE DESASTRES DEL DEPARTAMENTO DE CASANARE  YOPAL,Yopal,85001,85,TDC,Casanare,5.2652240406363635,-72.29263869454546,NA,NA,100,100,10,60.944510783146,0,60.94451077946233,NA,NA,0,40,94.06880151361433,30,0,0,39.54666475425094
VALLE DEL CAUCA  I.E. GABRIELA MISTRAL  CALI,Cali,76001,76,TDD,Valle del Cauca,3.406996142924528,-76.56139954018867,NA,NA,100,100,44,40.789077717071386,30,40.78907650835114,NA,NA,40,100,100,0,0,0,50.435370701551946
SANTANDER  ESE HOSP. INTEGRADO DE LANDAZURI,Landázuri,68385,68,TDD,Santander,6.30743734175,-73.81161832375,NA,NA,100,100,12,39.85742050262826,2.2222222222222223,39.85742041751385,NA,NA,9.999999999999998,50,96.9632631293129,20,6.292620447300902,3.1236745162683133,40.04174552888478
TOLIMA  ALC. PLANADAS,Planadas,73555,73,TDM6,Tolima,3.1797086825000003,-75.67183625625,NA,NA,100,100,9.342560553633216,16.188774454115215,3.6764705882352944,16.18877405094996,NA,NA,23.529411764705888,47.05882352941176,61.857064299925746,5.88235294117647,2.941176470588235,1.4600082852550171,33.81242208064062
SECRETARIA DE MOVILIDAD Y TRANSPORTE - DIEGO ADOLFO MENDEZ DIAZ,Cali,76001,76,Territorial,Valle del Cauca,3.406996142924528,-76.56139954018867,59,92.93413173652695,0,0,100,100,NA,NA,10,87.34177215189874,0,NA,NA,NA,0,0,42.25287820982508
VALLE DEL CAUCA  ALC. ANDALUCÍA,Andalucía,76036,76,TDM5,Valle del Cauca,4.17300466575,-76.20023532,NA,NA,87.5,98.34403461298146,6.249999999999999,26.872425790963337,2.1739130434782608,26.872425701314974,NA,NA,20.833333333333336,37.5,87.28837265509624,0,0,0,33.34200722144115
VALLE DEL CAUCA  ESE RED DE SALUD DEL ORIENTE  CALI,Cali,76001,76,TDD,Valle del Cauca,3.406996142924528,-76.56139954018867,NA,NA,100,100,5.882352941176471,39.04232456242453,3.0303030303030303,39.042324554512945,NA,NA,32.35294117647059,32.35294117647059,86.10252493164516,0,1.4705882352941175,0.7300041426275086,36.45127092694654
VALLE DEL CAUCA  INST. DE EDUCACIÓN TÉCNICA PROFESIONAL DE ROLDANILLO,Roldanillo,76622,76,Nacional Descentralizado,Valle del Cauca,4.441294516625,-76.151284805,NA,NA,66.66666666666666,95.03401866127953,33.33333333333333,45.464540638423784,0,45.4645387960967,NA,NA,0,100,100,0,0,0,40.0453235727003
